Campaign	Labels	Campaign Type	Networks	Budget	Budget type	EU political ads	Standard conversion goals	Customer acquisition	Languages	Bid Strategy Type	Bid Strategy Name	Enhanced CPC	Start Date	End Date	Broad match keywords	Ad Schedule	Ad rotation	Content exclusions	Targeting method	Exclusion method	DSA Website	DSA Language	DSA targeting source	DSA page feeds	Audience targeting	Flexible Reach	AI Max	Text customization	Final URL expansion	Ad Group	Max CPC	Max CPM	Target CPA	Max CPV	Target CPV	Percent CPC	Target CPM	Target ROAS	Target CPC	Desktop Bid Modifier	Mobile Bid Modifier	Tablet Bid Modifier	TV Screen Bid Modifier	Display Network Custom Bid Type	Optimized targeting	Strict age and gender targeting	Search term matching	Ad Group Type	Channels	Audience name	Age demographic	Gender demographic	Income demographic	Parental status demographic	Remarketing audience segments	Interest categories	Life events	Custom audience segments	Detailed demographics	Remarketing audience exclusions	Tracking template	Final URL suffix	Custom parameters	ID	Location	Location type	Reach	Location groups	Radius	Unit	Bid Modifier	Account keyword type	Keyword	Criterion Type	First page bid	Top of page bid	First position bid	Quality score	Landing page experience	Expected CTR	Ad relevance	Final URL	Final mobile URL	Image Size	Upgraded extension	Link source	Ad type	Headline 1	Headline 1 position	Headline 2	Headline 2 position	Headline 3	Headline 3 position	Headline 4	Headline 4 position	Headline 5	Headline 5 position	Headline 6	Headline 6 position	Headline 7	Headline 7 position	Headline 8	Headline 8 position	Headline 9	Headline 9 position	Headline 10	Headline 10 position	Headline 11	Headline 11 position	Headline 12	Headline 12 position	Headline 13	Headline 13 position	Headline 14	Headline 14 position	Headline 15	Headline 15 position	Description 1	Description 1 position	Description 2	Description 2 position	Description 3	Description 3 position	Description 4	Description 4 position	Path 1	Path 2	Shared set name	Shared set type	Keyword count	Link Text	Description Line 1	Description Line 2	Source	Header	Snippet Values	Callout text	Phone Number	Country of Phone	Conversion Action	Campaign Status	Ad Group Status	Status	Approval Status	Ad strength	Comment
沖縄県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				AG_緊急_嘔吐	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
沖縄県＿車内クリーニング																														AG_緊急_嘔吐	95																																										車 嘔吐 クリーニング 出張	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kyuto-cleaning/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_嘔吐	95																																										車 ゲロ 消臭 即日	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kyuto-cleaning/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_嘔吐	95																																										車 嘔吐 消臭 どこに 頼む	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kyuto-cleaning/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_嘔吐	95																																										車 嘔吐 しまった 出張 即日	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kyuto-cleaning/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_嘔吐	95																																										沖縄 車内 嘔吐 出張	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kyuto-cleaning/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_嘔吐	95																																										沖縄 嘔吐 車内清掃	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kyuto-cleaning/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_嘔吐																																																				https://carinteriorcleaning.jp/regions/okinawa/kyuto-cleaning/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	車 嘔吐 クリーニング 出張	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車シート クリーニングの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車シート クリーニングは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
沖縄県＿車内クリーニング																														AG_緊急_嘔吐																																																				https://carinteriorcleaning.jp/regions/okinawa/kyuto-cleaning/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	"""車 嘔吐 クリーニング 出張"""	 -	最短即日対応！プロの消臭・洗浄	 -	"""車 嘔吐 消臭 どこに 頼む"""	 -	"""車 嘔吐 しまった 出張"""	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車 おもらしの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 おもらしは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Excellent	
沖縄県＿車内クリーニング																														AG_緊急_嘔吐																																																				https://carinteriorcleaning.jp/regions/okinawa/kyuto-cleaning/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	沖縄 嘔吐 車内清掃	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車内 灯油 こぼしの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車内 灯油 こぼしは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
沖縄県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				AG_緊急_子供嘔吐	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
沖縄県＿車内クリーニング																														AG_緊急_子供嘔吐	95																																										子供 車 吐いた シート	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kodomo-kyuto/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_子供嘔吐	95																																										車 子供 嘔吐 シート 洗浄	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kodomo-kyuto/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_子供嘔吐	95																																										車酔い 嘔吐 出張	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kodomo-kyuto/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_子供嘔吐	95																																										沖縄 子供 嘔吐 車内	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kodomo-kyuto/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_子供嘔吐																																																						1123 x 1123	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_子供嘔吐																																																						514 x 514	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_子供嘔吐																																																						1024 x 1024	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_子供嘔吐																																																						775 x 775	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_子供嘔吐																																																				https://carinteriorcleaning.jp/regions/okinawa/kodomo-kyuto/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	子供 車 吐いた シート	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で中古車タバコ臭の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の中古車タバコ臭は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
沖縄県＿車内クリーニング																														AG_緊急_子供嘔吐																																																				https://carinteriorcleaning.jp/regions/okinawa/kodomo-kyuto/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	車 子供 嘔吐 シート 洗浄	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車シート クリーニングの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車シート クリーニングは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
沖縄県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				AG_緊急_ペット	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
沖縄県＿車内クリーニング																														AG_緊急_ペット	95																																										車 おしっこ シート 洗浄 出張	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/oshikko/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_ペット	95																																										車 おもらし シート 洗浄	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/oshikko/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_ペット	95																																										ペット 粗相 車 消臭	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/oshikko/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_ペット	95																																										犬 車 お漏らし 消臭 業者	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/oshikko/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_ペット	95																																										沖縄 ペット 車内 清掃	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/oshikko/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_緊急_ペット																																																				https://carinteriorcleaning.jp/regions/okinawa/oshikko/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	車 おしっこ シート 洗浄 出張	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車 おしっこの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 おしっこは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
沖縄県＿車内クリーニング																														AG_緊急_ペット																																																				https://carinteriorcleaning.jp/regions/okinawa/oshikko/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	車 おもらし シート 洗浄	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車 加齢臭の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 加齢臭は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
沖縄県＿車内クリーニング																														AG_緊急_ペット																																																				https://carinteriorcleaning.jp/regions/okinawa/oshikko/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	ペット 粗相 車 消臭	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車内 灯油 こぼしの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車内 灯油 こぼしは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
沖縄県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				AG_消臭_口語	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
沖縄県＿車内クリーニング																														AG_消臭_口語	95																																										車 匂い 消し 業者	Phrase	248	341			 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_口語	95																																										車内 クサイ 消臭	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_口語	95																																										車 臭い 取れない プロ	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_口語	95																																										消臭スプレー 効かない 車	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_口語	95																																										車 芳香剤 臭い 取れない	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_口語	95																																										沖縄 車内 消臭 出張	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_口語																																																				https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	車 匂い 消し 業者	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車 おもらしの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 おもらしは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Average	
沖縄県＿車内クリーニング																														AG_消臭_口語																																																				https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	車内 クサイ 消臭	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車 うんこの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 うんこは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Average	
沖縄県＿車内クリーニング																														AG_消臭_口語																																																				https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	車 臭い 取れない プロ	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車 おしっこの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 おしっこは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
沖縄県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				AG_消臭_中古車	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
沖縄県＿車内クリーニング																														AG_消臭_中古車	95																																										中古車 タバコ臭 消せない	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/chuko-tabako/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_中古車	95																																										中古車 加齢臭 車内	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/chuko-tabako/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_中古車	95																																										車 タバコ臭 取れない 業者 出張	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/chuko-tabako/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_中古車	95																																										沖縄 中古車 臭い 車内	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/chuko-tabako/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_中古車																																																				https://carinteriorcleaning.jp/regions/okinawa/chuko-tabako/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	中古車 タバコ臭 消せない	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車シート クリーニングの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車シート クリーニングは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Average	
沖縄県＿車内クリーニング																														AG_消臭_中古車																																																				https://carinteriorcleaning.jp/regions/okinawa/chuko-tabako/					Responsive search ad	【{LOCATION(City):沖縄}】出張車内クリーニング	 -	中古車 加齢臭 車内	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	沖縄県で車 おもらしの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 おもらしは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):沖縄}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
沖縄県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				AG_消臭_湿気カビ	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
沖縄県＿車内クリーニング																														AG_消臭_湿気カビ	95																																										車内 カビ臭 取り方 業者	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_湿気カビ	95																																										車 湿気 臭い シート 洗浄	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_湿気カビ	95																																										車 原因不明 臭い 消臭 業者	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_湿気カビ	95																																										車 ペット臭 消臭 プロ 出張	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_湿気カビ	95																																										沖縄 車内 カビ臭	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_湿気カビ	95																																										沖縄 湿気 車内 臭い	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_湿気カビ	95																																										那覇 車内クリーニング 出張	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_湿気カビ	95																																										沖縄本島 車内 清掃	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/																																																											Enabled	Enabled	Enabled	Approved		
沖縄県＿車内クリーニング																														AG_消臭_湿気カビ	95																																										沖縄 レンタカー 嘔吐 清掃	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/																																																											Enabled	Enabled	Enabled	Approved		
